user_id,message_count,avg_toxicity,max_toxicity,toxic_count,severity_level
001dc38,1,0.9783575424086611,0.9783575424086611,1,VERY_HIGH
b428bb7,1,0.9781265537746332,0.9781265537746332,1,VERY_HIGH
c666e50,1,0.9779660326642807,0.9779660326642807,1,VERY_HIGH
6c39286,1,0.9778127374942531,0.9778127374942531,1,VERY_HIGH
6a91565,1,0.9777072780066636,0.9777072780066636,1,VERY_HIGH
c076150,1,0.9775706616210613,0.9775706616210613,1,VERY_HIGH
6a56494,1,0.9772787032469338,0.9772787032469338,1,VERY_HIGH
Numbers,1,0.9766642683685477,0.9766642683685477,1,VERY_HIGH
OH,1,0.9763239134150483,0.9763239134150483,1,VERY_HIGH
d876f3c,1,0.9757040526551276,0.9757040526551276,1,VERY_HIGH
59d4b7a,1,0.9754177369862779,0.9754177369862779,1,VERY_HIGH
a0b2f29,1,0.9753507187483221,0.9753507187483221,1,VERY_HIGH
93027cb,1,0.9751611636620344,0.9751611636620344,1,VERY_HIGH
6f0e087,1,0.9745681210840471,0.9745681210840471,1,VERY_HIGH
481a4b7,1,0.974138958777533,0.974138958777533,1,VERY_HIGH
e059323,1,0.9739172434826464,0.9739172434826464,1,VERY_HIGH
fb0fac2,1,0.9732826789046466,0.9732826789046466,1,VERY_HIGH
f22042e,1,0.9730521640168964,0.9730521640168964,1,VERY_HIGH
ec68a6b,1,0.9715671869885472,0.9715671869885472,1,VERY_HIGH
58040c8,1,0.9706012965081351,0.9706012965081351,1,VERY_HIGH
f410e9f,1,0.9701511101811805,0.9701511101811805,1,VERY_HIGH
d24f6f7,1,0.9693351600748363,0.9693351600748363,1,VERY_HIGH
4b96690,1,0.9691549177938238,0.9691549177938238,1,VERY_HIGH
f90bcb6,1,0.9691439849666854,0.9691439849666854,1,VERY_HIGH
a541456,1,0.9687616828975041,0.9687616828975041,1,VERY_HIGH
1f8b1ed,1,0.9679185020947806,0.9679185020947806,1,VERY_HIGH
be6785d,1,0.967178710477327,0.967178710477327,1,VERY_HIGH
1f76f1a,1,0.9666361738844167,0.9666361738844167,1,VERY_HIGH
56a58de,1,0.9665478842823884,0.9665478842823884,1,VERY_HIGH
c52bef2,1,0.9664383852553305,0.9664383852553305,1,VERY_HIGH
eac08ca,1,0.9661515325524646,0.9661515325524646,1,VERY_HIGH
Yo i se,1,0.965724295118605,0.965724295118605,1,VERY_HIGH
9877098,1,0.9637803444017288,0.9637803444017288,1,VERY_HIGH
496e505,1,0.9623441166468514,0.9623441166468514,1,VERY_HIGH
4af4333,1,0.9621324829884236,0.9621324829884236,1,VERY_HIGH
f5e6620,1,0.96179654695695,0.96179654695695,1,VERY_HIGH
ae7a535,1,0.9611249760769071,0.9611249760769071,1,VERY_HIGH
042e184,1,0.9603154139607936,0.9603154139607936,1,VERY_HIGH
1b0eaa8,1,0.960260851305566,0.960260851305566,1,VERY_HIGH
57f9d99,1,0.9594950594071091,0.9594950594071091,1,VERY_HIGH
LOOOOO,1,0.9594309618825141,0.9594309618825141,1,VERY_HIGH
900885c,1,0.9569151526795059,0.9569151526795059,1,VERY_HIGH
0c954eb,1,0.9544551923931931,0.9544551923931931,1,VERY_HIGH
707bc41,1,0.9529956423739294,0.9529956423739294,1,VERY_HIGH
d98c115,1,0.9524860161778992,0.9524860161778992,1,VERY_HIGH
05c3d3e,1,0.951875961669222,0.951875961669222,1,VERY_HIGH
8042fe5,1,0.9483606302417698,0.9483606302417698,1,VERY_HIGH
9f8bb4b,1,0.94768805054863,0.94768805054863,1,VERY_HIGH
59d4fee,1,0.9464553961588145,0.9464553961588145,1,VERY_HIGH
c580d59,1,0.94643330374813,0.94643330374813,1,VERY_HIGH
0232e2d,1,0.9456459893648556,0.9456459893648556,1,VERY_HIGH
0959d4f,1,0.9426515215877624,0.9426515215877624,1,VERY_HIGH
d5d83d3,1,0.9418616261098528,0.9418616261098528,1,VERY_HIGH
4057d6b,1,0.9415496308511738,0.9415496308511738,1,VERY_HIGH
0aa4f36,1,0.9414413488331576,0.9414413488331576,1,VERY_HIGH
fb91fae,1,0.9412299986310796,0.9412299986310796,1,VERY_HIGH
a68aeff,1,0.9405782552540102,0.9405782552540102,1,VERY_HIGH
fdf17de,1,0.9396699385984484,0.9396699385984484,1,VERY_HIGH
e0dd808,1,0.9393511636464885,0.9393511636464885,1,VERY_HIGH
d8ac8cb,1,0.9387671023578974,0.9387671023578974,1,VERY_HIGH
4fd0fa7,1,0.9386687525505354,0.9386687525505354,1,VERY_HIGH
93753af,1,0.9380501060683648,0.9380501060683648,1,VERY_HIGH
ef1649a,1,0.9379253775547015,0.9379253775547015,1,VERY_HIGH
0beb151,1,0.9375395120231571,0.9375395120231571,1,VERY_HIGH
9a0128e,1,0.936260118949187,0.936260118949187,1,VERY_HIGH
90035fe,1,0.9354394397591237,0.9354394397591237,1,VERY_HIGH
50e7599,1,0.9340182337118079,0.9340182337118079,1,VERY_HIGH
018d925,1,0.9319429932468772,0.9319429932468772,1,VERY_HIGH
a604551,1,0.9306945692123347,0.9306945692123347,1,VERY_HIGH
b34e1ce,1,0.9305236613523862,0.9305236613523862,1,VERY_HIGH
189b141,1,0.9297919672927941,0.9297919672927941,1,VERY_HIGH
6844f8c,1,0.9296678261921885,0.9296678261921885,1,VERY_HIGH
dfaa6d6,1,0.9282267358320248,0.9282267358320248,1,VERY_HIGH
029c499,1,0.927425830807938,0.927425830807938,1,VERY_HIGH
e319b72,1,0.926864406544155,0.926864406544155,1,VERY_HIGH
b8ffe81,1,0.9267071560672371,0.9267071560672371,1,VERY_HIGH
4fbff09,1,0.926222603316569,0.926222603316569,1,VERY_HIGH
e94156f,1,0.9258478777131594,0.9258478777131594,1,VERY_HIGH
8f13a2c,1,0.9256368399842496,0.9256368399842496,1,VERY_HIGH
abe707b,1,0.9255313941236764,0.9255313941236764,1,VERY_HIGH
aad2bbc,1,0.9233478129213522,0.9233478129213522,1,VERY_HIGH
46322fe,1,0.9230445908391813,0.9230445908391813,1,VERY_HIGH
c53144a,1,0.9224204177677424,0.9224204177677424,1,VERY_HIGH
2fd54fd,1,0.9218891541420795,0.9218891541420795,1,VERY_HIGH
9c31de7,1,0.920828820106258,0.920828820106258,1,VERY_HIGH
fe93a53,1,0.9204830241603842,0.9204830241603842,1,VERY_HIGH
2580edf,1,0.9202593822834528,0.9202593822834528,1,VERY_HIGH
8611e7e,1,0.9188006962360904,0.9188006962360904,1,VERY_HIGH
b21adb1,1,0.9185204872770533,0.9185204872770533,1,VERY_HIGH
718d9d6,1,0.9184787033834368,0.9184787033834368,1,VERY_HIGH
79e180c,1,0.9180008590261125,0.9180008590261125,1,VERY_HIGH
56b2c5a,1,0.9162879489783837,0.9162879489783837,1,VERY_HIGH
Hey Gaa,1,0.9156530735169495,0.9156530735169495,1,VERY_HIGH
f1a2be3,1,0.914590382072474,0.914590382072474,1,VERY_HIGH
8d0c220,1,0.9145248040315641,0.9145248040315641,1,VERY_HIGH
faad25e,1,0.9144638518175706,0.9144638518175706,1,VERY_HIGH
c135998,1,0.9136406242504218,0.9136406242504218,1,VERY_HIGH
7b1f0d6,1,0.9127735820605268,0.9127735820605268,1,VERY_HIGH
bfa1177,1,0.9126080956943856,0.9126080956943856,1,VERY_HIGH
6bac88c,1,0.9119567762317443,0.9119567762317443,1,VERY_HIGH
caa3b24,1,0.9119057210915292,0.9119057210915292,1,VERY_HIGH
941cd5b,1,0.9106150654409213,0.9106150654409213,1,VERY_HIGH
aefeb10,1,0.9096184903361592,0.9096184903361592,1,VERY_HIGH
ccbbc77,1,0.908864222795073,0.908864222795073,1,VERY_HIGH
3c7ba98,1,0.9084946188249042,0.9084946188249042,1,VERY_HIGH
62c0c98,1,0.9082616338947196,0.9082616338947196,1,VERY_HIGH
62033dc,1,0.9050559755362213,0.9050559755362213,1,VERY_HIGH
e1aced0,1,0.9048396912088419,0.9048396912088419,1,VERY_HIGH
6227d86,1,0.9046496763460947,0.9046496763460947,1,VERY_HIGH
4b4d182,1,0.9043225299019049,0.9043225299019049,1,VERY_HIGH
Tizoc i,1,0.9027969570445852,0.9027969570445852,1,VERY_HIGH
7850d1d,1,0.9018660790157104,0.9018660790157104,1,VERY_HIGH
5b4b6e7,1,0.9003088617622838,0.9003088617622838,1,VERY_HIGH
1037481,1,0.8988051897226861,0.8988051897226861,1,HIGH
a2ee8bc,1,0.8982405426990978,0.8982405426990978,1,HIGH
e4565ad,1,0.897243907132459,0.897243907132459,1,HIGH
12a3fef,1,0.8962387226351862,0.8962387226351862,1,HIGH
11cdd8d,1,0.8955463339626751,0.8955463339626751,1,HIGH
5207b64,1,0.8945579160273375,0.8945579160273375,1,HIGH
fc7b5a2,1,0.8936260301307227,0.8936260301307227,1,HIGH
2e91537,1,0.8934543416721424,0.8934543416721424,1,HIGH
a34aba1,1,0.8921153158010934,0.8921153158010934,1,HIGH
c3cea5c,1,0.8920216627414213,0.8920216627414213,1,HIGH
09588ff,1,0.8918391338473289,0.8918391338473289,1,HIGH
38fb2d9,1,0.8915033955041028,0.8915033955041028,1,HIGH
da67c39,1,0.891066727556497,0.891066727556497,1,HIGH
955cfd1,1,0.8905187370797436,0.8905187370797436,1,HIGH
4c97efc,1,0.8898830082540969,0.8898830082540969,1,HIGH
b2e43e9,1,0.8892007102579738,0.8892007102579738,1,HIGH
e83a4bb,1,0.8890564621762543,0.8890564621762543,1,HIGH
dd971e6,1,0.8882828996175959,0.8882828996175959,1,HIGH
3021208,1,0.8876138680278546,0.8876138680278546,1,HIGH
0a8ff5b,1,0.8867510457278556,0.8867510457278556,1,HIGH
131da36,1,0.8867313419579547,0.8867313419579547,1,HIGH
43f4293,1,0.8858621481669676,0.8858621481669676,1,HIGH
6cfc572,1,0.8858463355711361,0.8858463355711361,1,HIGH
83d6b07,1,0.8849746074527364,0.8849746074527364,1,HIGH
df1d4de,1,0.8849461870542369,0.8849461870542369,1,HIGH
4ecf831,1,0.8842227034676817,0.8842227034676817,1,HIGH
3141339,1,0.8813054462581543,0.8813054462581543,1,HIGH
8d20e37,1,0.8813052413016765,0.8813052413016765,1,HIGH
f68785e,1,0.8808366904687157,0.8808366904687157,1,HIGH
9d42e34,1,0.8805276838684032,0.8805276838684032,1,HIGH
6a2e297,1,0.8791545698911921,0.8791545698911921,1,HIGH
bea1f73,1,0.877486299395934,0.877486299395934,1,HIGH
3745221,1,0.875873265417178,0.875873265417178,1,HIGH
bons mo,1,0.8749025390081433,0.8749025390081433,1,HIGH
5fabed3,1,0.8741451116603716,0.8741451116603716,1,HIGH
eaf423f,1,0.8728681154026146,0.8728681154026146,1,HIGH
b523c67,1,0.8726144282700343,0.8726144282700343,1,HIGH
3399bc5,1,0.8721071158680481,0.8721071158680481,1,HIGH
005d4e5,1,0.870370899184052,0.870370899184052,1,HIGH
0a85b5e,1,0.8703198470903866,0.8703198470903866,1,HIGH
dab4ac3,1,0.870272128566637,0.870272128566637,1,HIGH
9b196b2,1,0.869746292291487,0.869746292291487,1,HIGH
728322b,1,0.8693529796441982,0.8693529796441982,1,HIGH
f6b96f9,1,0.8670043205881937,0.8670043205881937,1,HIGH
34f8351,1,0.866299116018564,0.866299116018564,1,HIGH
e285bfb,1,0.8624291329746405,0.8624291329746405,1,HIGH
2051aa4,1,0.8623569903805639,0.8623569903805639,1,HIGH
WOW! Ma,1,0.8623260002649328,0.8623260002649328,1,HIGH
e6fdbc7,1,0.8618313681156143,0.8618313681156143,1,HIGH
5a608ef,1,0.8613232065782971,0.8613232065782971,1,HIGH
7c496f6,1,0.8574921488610342,0.8574921488610342,1,HIGH
5d3f99d,1,0.8559792052651372,0.8559792052651372,1,HIGH
8d50923,1,0.8556375715587485,0.8556375715587485,1,HIGH
1ccdbfd,1,0.8554835778392561,0.8554835778392561,1,HIGH
eb78724,1,0.8553341467914424,0.8553341467914424,1,HIGH
3d5d6d4,1,0.8538751635223664,0.8538751635223664,1,HIGH
77702c0,1,0.8532489882710108,0.8532489882710108,1,HIGH
73a8a59,1,0.8529411138320202,0.8529411138320202,1,HIGH
aae40d0,1,0.8521712928566973,0.8521712928566973,1,HIGH
ebc35bd,1,0.8517000062903275,0.8517000062903275,1,HIGH
4728162,1,0.8511922132890422,0.8511922132890422,1,HIGH
f887b58,1,0.8506896524328751,0.8506896524328751,1,HIGH
ad0dcb8,1,0.8498115283394108,0.8498115283394108,1,HIGH
261e861,1,0.8491734051068763,0.8491734051068763,1,HIGH
542d193,1,0.8488516270114972,0.8488516270114972,1,HIGH
aea54e8,1,0.848368600826235,0.848368600826235,1,HIGH
3792ba3,1,0.8480248938186107,0.8480248938186107,1,HIGH
f70d136,1,0.8474398543448991,0.8474398543448991,1,HIGH
75c05f7,1,0.8463244942219781,0.8463244942219781,1,HIGH
1660b0e,1,0.8446865463312248,0.8446865463312248,1,HIGH
Yo dud,1,0.8442029165795923,0.8442029165795923,1,HIGH
2717bfb,1,0.8427018274872922,0.8427018274872922,1,HIGH
46c78c8,1,0.838770083700485,0.838770083700485,1,HIGH
5a4bfde,1,0.8386928222894938,0.8386928222894938,1,HIGH
f8c1037,1,0.8378105466445924,0.8378105466445924,1,HIGH
fc3efa2,1,0.8375177300356058,0.8375177300356058,1,HIGH
76d11f4,1,0.8369245086444257,0.8369245086444257,1,HIGH
I HOPE,1,0.8337448616383635,0.8337448616383635,1,HIGH
99348ad,1,0.8336990358731253,0.8336990358731253,1,HIGH
314e9a8,1,0.8318508921903631,0.8318508921903631,1,HIGH
6eb34dc,1,0.8310411747033395,0.8310411747033395,1,HIGH
8fa1979,1,0.8298872221447935,0.8298872221447935,1,HIGH
a63e9ea,1,0.8298550534685745,0.8298550534685745,1,HIGH
26e8db1,1,0.8290376292055222,0.8290376292055222,1,HIGH
I'm gu,1,0.8286299777434891,0.8286299777434891,1,HIGH
65fd454,1,0.827025240277399,0.827025240277399,1,HIGH
9786c30,1,0.826733979641094,0.826733979641094,1,HIGH
YOU DU,1,0.8265785353357726,0.8265785353357726,1,HIGH
a68341b,1,0.8254138073174384,0.8254138073174384,1,HIGH
1e5289c,1,0.8233618300756497,0.8233618300756497,1,HIGH
e694ade,1,0.8222319763497852,0.8222319763497852,1,HIGH
cee3710,1,0.8221126481138648,0.8221126481138648,1,HIGH
de26234,1,0.8219904777824261,0.8219904777824261,1,HIGH
kyuubi,1,0.8217632351359633,0.8217632351359633,1,HIGH
daa5785,1,0.8211304259381575,0.8211304259381575,1,HIGH
9f42c63,1,0.8209649508324732,0.8209649508324732,1,HIGH
6ce27c3,1,0.8207208511795901,0.8207208511795901,1,HIGH
03d425c,1,0.8203406576188071,0.8203406576188071,1,HIGH
bfb2eda,1,0.8199412591929041,0.8199412591929041,1,HIGH
c3bc76b,1,0.8187432621144716,0.8187432621144716,1,HIGH
19f1258,1,0.8169431339041737,0.8169431339041737,1,HIGH
Nub ca,1,0.8150101187933566,0.8150101187933566,1,HIGH
f7aa86a,1,0.8145147054185068,0.8145147054185068,1,HIGH
ec3c29d,1,0.8124203625947937,0.8124203625947937,1,HIGH
84922f6,1,0.811792670950341,0.811792670950341,1,HIGH
59807e0,1,0.8114463002948276,0.8114463002948276,1,HIGH
33535f0,1,0.8111007012740621,0.8111007012740621,1,HIGH
6292359,1,0.8103346942791001,0.8103346942791001,1,HIGH
00cce39,1,0.8069685749735224,0.8069685749735224,1,HIGH
d7aaabf,1,0.8039428507041618,0.8039428507041618,1,HIGH
8d62638,1,0.8036393339294159,0.8036393339294159,1,HIGH
66e6bf6,1,0.8029803220158592,0.8029803220158592,1,HIGH
04fdd2d,1,0.8015285652361016,0.8015285652361016,1,HIGH
::Ok l,1,0.8015057956055485,0.8015057956055485,1,HIGH
fc84b52,1,0.8008981130128439,0.8008981130128439,1,HIGH
a9f328c,1,0.7994057087482496,0.7994057087482496,1,HIGH
8335bee,1,0.7992082956185939,0.7992082956185939,1,HIGH
92f020c,1,0.7985087894510682,0.7985087894510682,1,HIGH
0108e1b,1,0.7976245436307945,0.7976245436307945,1,HIGH
5d936c2,1,0.7974699145963033,0.7974699145963033,1,HIGH
d8079d5,1,0.7973210400440367,0.7973210400440367,1,HIGH
e803529,1,0.7972285132405404,0.7972285132405404,1,HIGH
9c3397a,1,0.7966179788557414,0.7966179788557414,1,HIGH
99c2e06,1,0.7964971264740528,0.7964971264740528,1,HIGH
0b0756d,1,0.7963511345202857,0.7963511345202857,1,HIGH
Advanc,1,0.7961274066886396,0.7961274066886396,1,HIGH
b0a8141,1,0.7956831010773697,0.7956831010773697,1,HIGH
74b1fae,1,0.7948581310614445,0.7948581310614445,1,HIGH
9b0c561,1,0.7941071962689876,0.7941071962689876,1,HIGH
12a9916,1,0.791788389774932,0.791788389774932,1,HIGH
f1cd360,1,0.7909084691424413,0.7909084691424413,1,HIGH
ceec9ca,1,0.7906608519642855,0.7906608519642855,1,HIGH
98b40f3,1,0.790588725525865,0.790588725525865,1,HIGH
c9ee252,1,0.7901766885905389,0.7901766885905389,1,HIGH
ae54aa3,1,0.7900710934425761,0.7900710934425761,1,HIGH
a05bff9,1,0.7892440294430022,0.7892440294430022,1,HIGH
646fd59,1,0.7886564084554955,0.7886564084554955,1,HIGH
daea516,1,0.7885544646468018,0.7885544646468018,1,HIGH
48cbd9b,1,0.7870522010682631,0.7870522010682631,1,HIGH
f5379a1,1,0.7860509458522578,0.7860509458522578,1,HIGH
22d5fec,1,0.7820439142387714,0.7820439142387714,1,HIGH
f44ae2d,1,0.7804500025928568,0.7804500025928568,1,HIGH
62eb40e,1,0.7801963914812166,0.7801963914812166,1,HIGH
f24b63e,1,0.779010554347447,0.779010554347447,1,HIGH
Answere,1,0.7788849978171132,0.7788849978171132,1,HIGH
2ca983b,1,0.7769299937396872,0.7769299937396872,1,HIGH
a527055,1,0.7764562208624256,0.7764562208624256,1,HIGH
7c7d2be,1,0.775861529664589,0.775861529664589,1,HIGH
89ecde9,1,0.7749587550925531,0.7749587550925531,1,HIGH
f91e92d,1,0.7728433578207266,0.7728433578207266,1,HIGH
5cd2e60,1,0.7725682777943166,0.7725682777943166,1,HIGH
67f90aa,1,0.772291003513814,0.772291003513814,1,HIGH
13a93d9,1,0.7721102177355327,0.7721102177355327,1,HIGH
c7e7b70,1,0.7715202101704798,0.7715202101704798,1,HIGH
67b1530,1,0.7711029217290496,0.7711029217290496,1,HIGH
Lets pu,1,0.7709938964146348,0.7709938964146348,1,HIGH
9310ad2,1,0.7697302419104963,0.7697302419104963,1,HIGH
297074a,1,0.7695417195990342,0.7695417195990342,1,HIGH
8bf9073,1,0.7680893193988987,0.7680893193988987,1,HIGH
a9a6e0f,1,0.7673933046954944,0.7673933046954944,1,HIGH
72549c4,1,0.7672272754005589,0.7672272754005589,1,HIGH
03d8ff4,1,0.7636144844908411,0.7636144844908411,1,HIGH
Dude i,1,0.762582433582156,0.762582433582156,1,HIGH
e460562,1,0.7606961611886436,0.7606961611886436,1,HIGH
and whe,1,0.7606278722659587,0.7606278722659587,1,HIGH
6e1bdf5,1,0.7599700552107974,0.7599700552107974,1,HIGH
a722c51,1,0.7577558631676418,0.7577558631676418,1,HIGH
